REGIÓN;PROVINCIA;DISTRITO;CODIGO DEL RECURSO;NOMBRE DEL RECURSO;CATEGORÍA;TIPO DE CATEGORÍA;SUB TIPO CATEGORÍA;URL;LATITUD;LONGITUD;FECHA_DE_CORTE
Lima;Cajatambo;CAJATAMBO;3361;Fiesta Patronal De Santa María Magdalena;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3361;-76.9941;-10.4722;20230102
Lima;Cajatambo;CAJATAMBO;3362;Fiesta De La Carmelita;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3362;-76.9941;-10.4722;20230102
Lima;Cajatambo;CAJATAMBO;3363;Danza De Los Negritos;3. FOLCLORE;Músicas y Danzas;Música y Danzas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3363;-76.9941;-10.4722;20230102
Lima;Cajatambo;CAJATAMBO;3364;Danza De Los Huancos;3. FOLCLORE;Músicas y Danzas;Música y Danzas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3364;-76.9941;-10.4722;20230102
Piura;Paita;PAITA;3365;Casa Manuelita Saenz;2. MANIFESTACIONES CULTURALES;Lugares Históricos;Murallas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3365;-81.11371600000001;-5.085145;20230102
Lima;Cajatambo;CAJATAMBO;3366;Fiesta De Los Carnavales;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas Tradicionales(Herranza, carnavales, otros);http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3366;-76.9941;-10.4722;20230102
Piura;Paita;PAITA;3367;Basílica Nuestra Señora De La Merced;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Santuario;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3367;-81.11530132591724;-5.085831994588753;20230102
Lima;Huaura;HUACHO;3368;Albúfera El Paraíso;1. SITIOS NATURALES;g. Cuerpo de Agua;Albuferas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3368;-77.59005323;-11.18566292;20230102
Lima;Huaura;HUACHO;3369;Zona Arqueológica Monumental Bandurria;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Zonas arqueológicas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3369;-77.5884657;-11.18686573;20230102
Lima;Huaura;HUACHO;3371;Casona Matto;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa de Valor Arquitectónico;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3371;-77.61120699999998;-11.11441;20230102
Puno;Lampa;LAMPA;3372;Wapululos (Carnaval De Lampa);5. ACONTECIMIENTOS PROGRAMADOS;Artísticos;Danza;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3372;-70.3654;-15.3639;20230102
Lima;Huaura;HUACHO;3373;Casona Pittaluga;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa de Valor Arquitectónico;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3373;-77.61260099999998;-11.108392;20230102
Lima;Huaura;HUACHO;3375;Club Casino Huacho;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa de Valor Arquitectónico;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3375;-77.61042641104507;-11.108972472195633;20230102
Lima;Huaura;HUACHO;3376;Iglesia Nuestra Señora De La Merced;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3376;-77.60915399999999;-11.105876;20230102
Lima;Huaura;HUACHO;3377;Malecón Rocca;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Malecones;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3377;-77.61260700000003;-11.112741;20230102
Lima;Huaura;HUACHO;3378;Playa Colorado;1. SITIOS NATURALES;Costas;Playas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3378;-77.60355800000002;-11.148227;20230102
Lima;Huaura;HUACHO;3379;Plaza De Armas De Huacho;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Plazas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3379;-77.61033811;-11.10852823;20230102
Lima;Huaura;HUACHO;3381;Fiesta Patronal De San Bartolomé De Huacho;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3381;-77.6102;-11.1071;20230102
Lima;Huaura;HUACHO;3382;Reserva Nacional De Lachay;1. SITIOS NATURALES;n. Áreas Protegidas;Reservas Nacionales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3382;-77.36068;-11.37555;20230102
Lima;Huaura;HUAURA;3384;Iglesia San Francisco De Huaura;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3384;-77.59852000000001;-11.068193;20230102
Lima;Oyon;ANDAJES;3385;Pueblo Tradicional De Andajes;2. MANIFESTACIONES CULTURALES;Pueblos;Tradicionales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3385;-76.908973;-10.792641;20230102
Lima;Huaura;HUAURA;3386;Casa Hacienda Rontoy;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa-Hacienda;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3386;-77.564776;-11.041005;20230102
Lima;Huaura;HUAURA;3390;Castillo De Vilcahuaura;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3390;-77.47593599999999;-11.072363;20230102
Lima;Cañete;CHILCA;3392;La Laguna La Milagrosa;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3392;-76.72300100326538;-12.544352829984334;20230102
Lima;Cañete;CHILCA;3404;Laguna La Encantada;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3404;-76.7275071144104;-12.542949481802601;20230102
Lima;Cañete;CHILCA;3405;Laguna La Mellicera;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3405;-76.72524333000183;-12.542844754019704;20230102
Lima;Huaura;PACCHO;3410;La Campana De Oro;3. FOLCLORE;Creencias Populares;Mitos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3410;-76.9336;-10.9568;20230102
Lima;Canta;SAN BUENAVENTURA;3411;Cascada Huamanmayo;1. SITIOS NATURALES;Caídas de agua;Cataratas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3411;-76.63795351982117;-11.462234067289879;20230102
Lima;Huaura;AMBAR;3412;Rodeo En Ambar;3. FOLCLORE;Creencias Populares;Costumbres;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3412;-77.2695;-10.7573;20230102
Lima;Canta;HUAROS;3414;Mazamorra De Macha;3. FOLCLORE;Gastronomía;Dulces Típicos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3414;;;20230102
Lima;Canta;SAN BUENAVENTURA;3415;Sitio Arqueológico De Pumacoto;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3415;-76.62718017329405;-11.452485941593778;20230102
Lima;Cañete;CERRO AZUL;3416;Leyenda Del Fraile;3. FOLCLORE;Creencias Populares;Otros;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3416;;;20230102
Lima;Huaura;AMBAR;3418;Fiesta Patronal De La Virgen De La Asunción;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3418;-77.2695;-10.7573;20230102
Lima;Huaura;AMBAR;3419;Fiesta En Honor A La Virgen Inmaculada Concepción;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3419;-77.2695;-10.7573;20230102
Lima;Huaura;AMBAR;3420;Semana Santa En Ámbar;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3420;-77.2695;-10.7573;20230102
Lima;Huaura;AMBAR;3421;Festival De Queso En Ámbar;5. ACONTECIMIENTOS PROGRAMADOS;Eventos;Festivales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3421;-77.2695;-10.7573;20230102
Lima;Huaura;AMBAR;3422;Fiesta En Honor Al Señor De La Exaltación;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3422;-77.2695;-10.7573;20230102
Lima;Huaura;HUACHO;3426;Ceviche De Pato - Huacho;3. FOLCLORE;Gastronomía;Platos Típicos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3426;;;20230102
Lima;Oyon;OYON;3429;Khipus Grande  Del Centro Poblado De San Cristóbal De Rapaz;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3429;-76.70475499999998;-10.873683;20230102
Lima;Canta;SANTA ROSA DE QUIVES;3438;Sitio Arqueológico Montículos De Trapiche;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3438;-76.96314293601222;-11.71402828579834;20230102
Lima;Huaura;HUACHO;3439;Museo De Arqueología De La Universidad Nacional José Faustino Sánchez Carrión;2. MANIFESTACIONES CULTURALES;Museos y otros;Museos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3439;-77.61325199999999;-11.108999;20230102
Lima;Cañete;CERRO AZUL;3443;Charquicán De Raya Seca;3. FOLCLORE;Gastronomía;Platos Típicos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3443;;;20230102
Lima;Yauyos;CATAHUASI;3448;Festividad Del Señor De La Ascensión De Cachuy;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3448;-75.8914;-12.8003;20230102
Lima;Huaura;HUACHO;3449;Sopa Huachana;3. FOLCLORE;Gastronomía;Platos Típicos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3449;;;20230102
Lima;Huaura;SANTA MARÍA;3451;Laguna La Encantada;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3451;-77.55575984716415;-11.135323921040928;20230102
Lima;Huaura;SANTA MARÍA;3456;Iglesia De Santa María;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3456;-77.58670215;-11.08634889;20230102
Lima;Huaura;SANTA MARÍA;3457;Expo - Feria Luriama;5. ACONTECIMIENTOS PROGRAMADOS;Eventos;Ferias (no Artesanales);http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3457;;;20230102
Lima;Cañete;LUNAHUANA;3461;Bodega Santa María;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones Industriales;Vitivinícolas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3461;-76.14172071218485;-12.956761605821634;20230102
Lima;Huaura;SAYAN;3463;Iglesia Matriz San Jerónimo De Sayán;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3463;-77.19157;-11.13459;20230102
Lima;Huaura;VEGUETA;3470;Playa Los Viños;1. SITIOS NATURALES;Costas;Playas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3470;-77.69020997056964;-10.898902027890887;20230102
Puno;Puno;CHUCUITO;3471;El Rollo;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Otros;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3471;-69.88976240158081;-15.894369598925014;20230102
Puno;Puno;CHUCUITO;3472;La Cruz De La Inquisición;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Otros;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3472;-69.89023178815842;-15.89494744269858;20230102
Puno;Puno;ATUNCOLLA;3473;Laguna Umayo;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3473;-70.1646416892123;-15.73546196944517;20230102
Puno;Chucuito;ZEPITA;3474;Sitio Historico Chua Chua;2. MANIFESTACIONES CULTURALES;Lugares Históricos;Sitios de Batalla;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3474;-69.14427144210816;-16.457463005793738;20230102
Puno;El Collao;ILAVE;3475;Templo De Santa Barbara;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3475;-69.63597446680069;-16.087132478577693;20230102
Puno;El Collao;ILAVE;3476;Sitio Arqueológico De Jiskairumoko;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3476;-69.78152990341187;-16.21851722159783;20230102
Puno;Lampa;PUCARA;3477;Templo De Santa Isabel;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3477;-70.368774;-15.042309;20230102
Puno;Sandia;SAN PEDRO DE PUTINA PUNCO;3478;Parque Nacional Bahuaja Sonene;1. SITIOS NATURALES;n. Áreas Protegidas;Parques Nacionales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3478;-69.452101;-13.266667;20230102
Puno;Carabaya;COASA;3479;Baños Termales De Uchuhuma;1. SITIOS NATURALES;Agua termo-mineral;Aguas Termales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3479;-70.0721394686584;-13.952049250259625;20230102
Puno;Melgar;ORURILLO;3480;Orurillo;2. MANIFESTACIONES CULTURALES;Pueblos;Históricos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3480;-70.51157880679324;-14.727412935607024;20230102
Lima;Lima;EL AGUSTINO;3481;Cuartel Barbones Gloriosos Húsares De Junín;2. MANIFESTACIONES CULTURALES;Lugares Históricos;Murallas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3481;-77.01107025146484;-12.052835010782921;20230102
Lima;Huaura;VEGUETA;3482;Museo Comunitario De Végueta José Mateo García De Los Santos;2. MANIFESTACIONES CULTURALES;Museos y otros;Museos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3482;-77.64388;-11.02284;20230102
Lima;Huaura;HUALMAY;3484;Zona Arqueologica Monumental Los Huacos;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3484;-77.619933;-11.097853;20230102
Lima;Huaura;VEGUETA;3485;Caleta San Martín De Végueta;1. SITIOS NATURALES;Costas;Caletas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3485;-77.65527;-11.00655;20230102
Lima;Huaura;VEGUETA;3486;Sitio Arqueológico De Vichama;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3486;-77.629975;-11.030155;20230102
Lima;Huaura;VEGUETA;3487;Mito Del Dios Vichama;3. FOLCLORE;Creencias Populares;Mitos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3487;-77.6427;-11.0225;20230102
Lima;Huaura;VEGUETA;3488;Artesanía Veguetana;3. FOLCLORE;Artesanía y Artes;Tejidos(lanas, fibras de animales, fibra vegetal. Etc);http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3488;-77.6427;-11.0225;20230102
Lima;Cañete;CALANGO;3489;Pueblo De Calango;2. MANIFESTACIONES CULTURALES;Pueblos;Tradicionales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3489;-76.5437650680542;-12.526140127746584;20230102
Puno;Melgar;AYAVIRI;3492;El Kancacho Ayavireño;3. FOLCLORE;Gastronomía;Platos Típicos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3492;-70.5898;-14.8812;20230102
Lima;Huaura;VEGUETA;11226;Festividad De San Juan Bautista De Végueta;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11226;;;20230102
Lima;Cañete;CERRO AZUL;3495;Muelle De Cerro Azul;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Muelles;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3495;-76.48530700000003;-13.025977;20230102
Lima;Huaura;CALETA DE CARQUIN;3499;Iglesia San Pedro Apóstol;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3499;-77.62817799999999;-11.09192;20230102
Lima;Huaura;CALETA DE CARQUIN;3502;Mito Del Pescador;3. FOLCLORE;Creencias Populares;Mitos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3502;-77.6279;-11.0917;20230102
Lima;Huaura;CALETA DE CARQUIN;3503;Charquicán De Anchoveta;3. FOLCLORE;Gastronomía;Platos Típicos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3503;;;20230102
Lima;Cañete;CERRO AZUL;3504;Balneario De Cerro Azul;1. SITIOS NATURALES;Costas;Playas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3504;-76.48617000000002;-13.028397;20230102
Lima;Huaura;CALETA DE CARQUIN;3506;Fiesta De San Pedro De Caleta De Carquín;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3506;-77.6279;-11.0917;20230102
Lima;Cañete;CHILCA;3509;Iglesia De Nuestra Señora De La Asunción De Chilca;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3509;-76.73847198486328;-12.51912805144678;20230102
San Martín;Mariscal Caceres;HUICUNGO;3510;Cascada Oso;1. SITIOS NATURALES;Caídas de agua;Cataratas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3510;-76.8184;-7.33042;20230102
Pasco;Oxapampa;POZUZO;10742;Musica Y Danza Tipica De Los Colonos Austro-Alemanes;3. FOLCLORE;Músicas y Danzas;Música y Danzas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=10742;;;20230102
Pasco;Oxapampa;OXAPAMPA;3513;Barrio Miraflores;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Barrios tradicionales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3513;-75.40465235710144;-10.574338091340817;20230102
Pasco;Oxapampa;OXAPAMPA;3514;Mirador De Mesapata;1. SITIOS NATURALES;Zonas paisajísticas;Miradores naturales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3514;-75.29134511947632;-10.840555784231384;20230102
Pasco;Oxapampa;OXAPAMPA;3516;Danzas Tradicionales Oxapampinas;3. FOLCLORE;Músicas y Danzas;Música y Danzas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3516;-75.4041;-10.5728;20230102
San Martín;Mariscal Caceres;HUICUNGO;3533;Cueva De Los Franceses;1. SITIOS NATURALES;Cavidades naturales;;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3533;-76.891303;-7.455642;20230102
San Martín;Mariscal Caceres;HUICUNGO;3534;Cueva Del Otorongo;1. SITIOS NATURALES;Cavidades naturales;Grutas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3534;-76.890781;-7.456502;20230102
Pasco;Oxapampa;CHONTABAMBA;3538;Cataratas Las Orquideas;1. SITIOS NATURALES;Caídas de agua;Cataratas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3538;-75.445;-10.6072;20230102
Pasco;Oxapampa;CHONTABAMBA;3544;Mirador La Florida;1. SITIOS NATURALES;Zonas paisajísticas;Miradores naturales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3544;-75.48329999999999;-10.5833;20230102
Pasco;Oxapampa;CHONTABAMBA;3546;Planta Lechera Floralp;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones Industriales;Fábricas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3546;-75.4145979881286;-10.598541663772852;20230102
Pasco;Oxapampa;CHONTABAMBA;3547;Piscigranja La Cumbre;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones  Agropecuarias y Pesqueras;Piscigranja;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3547;-75.43018947530351;-10.606411750193574;20230102
Pasco;Oxapampa;HUANCABAMBA;3551;Río Chorobamba - Sector Grapanazú;1. SITIOS NATURALES;Corrientes de agua;Ríos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3551;-75.44013899999999;-10.599486;20230102
Pasco;Oxapampa;HUANCABAMBA;3553;Parque Nacional Yanachaga-Chemillén - Zona San Daniel;1. SITIOS NATURALES;n. Áreas Protegidas;Parques Nacionales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3553;-75.44860965981424;-10.452077439651896;20230102
Pasco;Oxapampa;CHONTABAMBA;3554;Recreo El Wharapo;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa-Hacienda;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3554;-75.44416666030878;-10.604594894533205;20230102
Pasco;Oxapampa;CHONTABAMBA;3561;Rancho Aníbal Ruffner;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa-Hacienda;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3561;-75;-10;20230102
Huanuco;Yarowilca;OBAS;3563;Catarata Antapajcha;1. SITIOS NATURALES;Caídas de agua;Cataratas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3563;-76.6771;-9.78887;20230102
Huanuco;Yarowilca;OBAS;3564;Mirador De Goripampa;1. SITIOS NATURALES;Zonas paisajísticas;Miradores naturales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3564;-76.74752712249756;-9.87047955639515;20230102
Huanuco;Yarowilca;OBAS;3566;Restos Arqueologicos De Jagrash;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3566;-76.72164916992187;-9.765904320896558;20230102
Huanuco;Yarowilca;OBAS;3567;Mirador Cochapitej;1. SITIOS NATURALES;Zonas paisajísticas;Miradores naturales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3567;-76.71139240264892;-9.765946614352396;20230102
Huanuco;Yarowilca;OBAS;3568;Danza Mamaraywana;3. FOLCLORE;Músicas y Danzas;Música y Danzas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3568;-76.666;-9.79536;20230102
Huanuco;Yarowilca;OBAS;3569;Restos Arqueológicos De Hualpayunca;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3569;-76.67689919471741;-9.837192865836817;20230102
Huanuco;Yarowilca;OBAS;3571;Restos Arqueológicos De Huichun;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3571;-76.65431499481201;-9.801217483365704;20230102
San Martín;Moyobamba;MOYOBAMBA;3573;Museo Departamental San Martín;2. MANIFESTACIONES CULTURALES;Museos y otros;Museos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3573;-76.97129999999999;-6.03283;20230102
Junín;Jauja;PANCAN;3578;Centro Arqueológico De Pueblo Viejo;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3578;-75.51079273223871;-11.754783383006314;20230102
